TimeReference,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Response
70077,-0.253773105,0.697377295,1.425514456,-0.357504121,0.115822457,-0.261148205,0.5200115,0.055882465,-0.43020198,-0.503289006,0.836544858,0.902372003,0.320883738,0.028378272,-0.636544214,0.081004207,-0.458492118,0.0263245,0.785190727,0.001198095,-0.140251425,-0.345982646,-0.139537395,0.046913653,-0.08238565,0.406829548,-0.019380522,0.003747895,4,0
70077,1.27336725,0.297101453,-0.069903279,0.444317091,0.239595517,-0.118583814,0.001518413,-0.020631153,0.061507956,-0.33015819,-0.56805904,0.130370512,0.517479637,-0.34237543,1.389194753,0.42324193,-0.041638134,-0.494362868,-0.241183146,-0.07577542,-0.313612204,-0.856476182,0.053512523,-0.802662942,0.261099639,0.175697549,-0.006522202,0.019160716,1.29,0
70222,1.222964434,0.427032053,0.312871507,2.317863019,0.055913999,-0.096983321,0.020361689,0.018992427,-0.442822687,0.727964269,-1.537592915,-1.170049653,-1.310111192,0.530392794,0.768602587,1.033986617,-0.860474839,0.157641146,-0.683969219,-0.195707502,-0.137622397,-0.537226822,-0.074049612,-0.523403023,0.477835591,-0.017961883,-0.022007074,0.014928864,16.16,0
70229,0.315641749,1.636777962,-1.519649883,4.028570999,-1.186794267,-0.7898131,-2.279807405,0.472987927,-1.657635003,-2.894990401,1.601985383,-2.824945625,1.269203636,-5.591363689,-0.974827287,-2.737795496,-4.961534316,-2.224797408,-0.13611727,0.388884849,0.34592075,-0.108001595,-0.165441942,0.27989458,0.808783093,0.117362633,0.589594903,0.309064074,3.79,1
70229,0.955841534,-0.459052988,0.190791434,-0.054281129,0.025027409,0.94591745,-0.346375081,0.421405248,0.329328027,-0.328993832,0.546077875,0.021777031,-0.981428263,0.563269301,2.326061494,-0.883150801,0.928430729,-2.298715528,-1.563684588,-0.119768612,0.025276337,0.009229669,0.137248936,-0.927735359,-0.16610131,1.026848223,-0.029322175,0.002043394,78.7,0
70230,0.399038665,-2.285028701,-0.560356753,-0.392848564,-1.407064921,-0.515033297,0.242743691,-0.223663335,-0.59898503,0.332611963,-0.706208786,-0.667562998,-1.146224093,0.412849081,0.455517888,-1.935550178,0.733523382,0.329518409,-0.853674638,0.431769775,-0.145348044,-0.999970785,-0.388006214,0.143292819,0.045668894,1.45239029,-0.186176205,0.0740638,513.92,0
70231,-0.237745904,0.342308451,0.719925974,-1.791755832,0.255019378,-0.909213351,0.834846538,-0.473017056,-1.309905885,0.559437933,0.016615271,-0.236806671,1.119965232,-0.567339378,-0.116175929,0.498353525,0.198352423,-2.087555697,-0.433583365,0.21029548,0.290705512,1.09173554,-0.244765086,0.150166245,0.066827948,-0.265696755,0.019367998,-0.120524847,24.99,0
70231,1.31259201,0.417991156,-0.017893411,0.487803223,0.143040219,-0.570448785,0.158048319,-0.224168996,-0.101329805,-0.319253597,-0.600237363,0.631086243,1.636202278,-0.588572337,1.016036804,0.663521242,-0.381790628,-0.180944592,0.108291356,0.030472434,-0.327006812,-0.880752886,0.008279358,-0.47372328,0.369738518,0.14262007,-0.016160459,0.025216421,3.59,0
70232,-0.913980066,-0.006369532,1.364465239,0.398491919,0.949919919,1.562438113,-0.22769089,0.736721485,-0.127429293,-0.252391498,1.624804143,0.486027246,-1.583378205,0.462666442,0.461388625,-1.669411462,1.299436537,-1.726126365,-0.215675365,-0.173949094,0.078392832,0.363997035,0.136628994,-1.005610649,-0.876240407,0.366509309,0.038958468,0.201851923,16.79,0
70232,0.937811273,-0.382798439,1.301732793,1.303495038,-1.073104484,0.198092845,-0.739936051,0.257001156,0.741526976,-0.069530643,-0.400490503,-0.146434613,-0.517376897,0.029217494,1.886630151,0.559419278,-0.458038705,0.254872629,-1.226112014,0.000684989,0.326519652,0.791140159,-0.109542507,0.078020949,0.230887493,-0.216539041,0.069582205,0.054764632,100,0
70232,-1.289634454,1.778118584,0.442823568,0.922328039,-0.532607781,-0.790002063,0.23333571,0.49797491,-0.942299341,-0.378778628,-0.62992991,0.693656886,1.119971621,0.675120834,0.858713769,-0.148726608,0.068562455,0.044289546,0.428418736,-0.252093353,0.288703088,0.567968246,-0.040386998,0.429751905,-0.207640491,-0.370060108,-0.441810027,-0.006619478,23.6,0
70232,-0.386133822,1.100407564,1.270463245,0.010624946,0.236051646,-0.505107729,0.657929314,0.048933378,-0.441800919,-0.565067642,0.057834346,0.154823866,0.378458205,-0.456598978,1.11505859,0.077075952,0.270831242,-0.62158507,-0.451775542,0.102689035,-0.232169253,-0.551878436,0.01427865,0.030334925,-0.223471861,0.10058913,0.263528617,0.095573531,4.49,0
70234,-0.398121965,0.987848567,1.138158515,-0.176821877,0.374622361,-0.014704233,0.48030684,0.269575499,-0.539491064,-0.36689321,1.306336717,0.247520362,-0.566534091,-0.097710851,0.538858346,0.411890729,-0.046822569,0.092251356,-0.031623426,0.058216779,-0.214680572,-0.574489696,-0.035244893,-0.376727928,-0.242139443,0.106657257,0.254434283,0.079782293,1.78,0
70234,-2.961775328,2.696908651,0.745991416,0.567122958,0.770725389,0.2824339,-5.366661642,-10.61329569,-1.267119322,-1.781379597,-0.369107998,0.979690058,-0.6857555,1.090422675,1.081187329,0.592892516,0.82139582,-0.060068825,-0.041790213,2.706053014,-5.318786767,0.572432028,-1.725322133,0.396870687,-0.796202039,0.080875562,-0.042825938,0.150587193,0.89,0
70262,1.022850869,-0.862969712,0.799633946,-1.294673739,-0.932226327,0.526795424,-0.796328974,0.373692344,1.857004805,-1.251309134,1.567482506,2.017947277,0.104382122,-0.237902964,0.073560457,-1.282627545,0.597629106,-0.761922776,0.683588761,-0.030087516,-0.046864364,0.167171059,0.00045223,-0.222754106,0.231561093,-0.066268044,0.072770328,0.016261436,56.65,0
70270,-1.512515758,1.133138588,-1.60105248,2.813400968,-2.664503406,-0.310371094,-1.520895164,0.852995775,-1.496494506,-4.056292616,1.553755868,-2.743551359,1.504540671,-5.428788499,-0.016017123,-3.727187613,-3.946299589,-1.680286443,2.30361261,1.249585563,0.729827756,0.485285915,0.567005413,0.323585692,0.040870854,0.825813553,0.414482272,0.267265082,318.11,1
70270,1.233542678,-0.061846981,0.051621209,0.472587878,0.258516452,0.647806051,-0.148779001,0.091381439,0.527529787,-0.280091133,-1.575875917,0.442206541,0.816177644,-0.28885123,0.15146457,-0.09575192,-0.267490432,-0.787545506,0.378719334,-0.017478954,-0.341997225,-0.798344693,-0.094148314,-1.280974,0.46340911,0.29231846,-0.001070555,0.004960709,29.99,0
70270,-2.390200604,2.341697504,-0.518007942,-0.016698183,1.258386545,5.250170725,-1.641028506,-3.262869724,-0.217026659,-0.010146314,-0.72551673,0.377861579,-0.243874383,0.478918346,0.284266839,-0.204497442,0.363039194,0.304723131,1.428389165,-0.859635402,4.268366248,-2.345568372,0.455200147,0.906467929,0.636100761,-0.27094744,0.508836647,0.087501667,89.9,0
70271,0.530540221,-0.806717277,-0.103204615,1.515336224,-0.42433681,-0.09833141,0.490572778,0.009482237,-0.111020352,0.002472952,1.298090818,0.642249008,-1.200485615,0.754413814,-0.326743109,-0.444646601,0.055694524,-0.273821418,-0.369376504,0.382849297,0.237082929,0.079300045,-0.370654966,0.229219625,0.559992955,-0.29125734,-0.043729583,0.054904452,318.22,0
70271,-0.628611543,1.212227787,0.337096151,-0.640153717,-1.017724925,-0.510118497,-1.390634368,-2.385385698,-1.974289216,-0.699214559,0.023375642,0.25694268,1.581095022,-0.789766305,0.685491023,1.42490178,1.392332302,-1.052235262,1.01592221,0.810380653,-1.246538206,0.290547156,0.364308312,0.312367979,-0.604320269,-0.500379127,-0.052613227,0.040476047,15,0
70272,-0.794084709,1.513360203,0.88121083,-0.145053092,0.264614348,-0.527025726,0.452034367,-0.850711589,-0.201283977,-0.148922075,-0.558939868,0.183786565,0.881114007,-0.642571662,0.857704229,0.493132206,-0.171865757,-0.051647301,0.062183999,0.129022025,0.438630893,-1.015549508,0.027650677,-0.202427191,0.004243757,0.11418565,0.395248363,0.164008114,5.25,0
70272,-0.82925277,1.566490111,1.986769976,2.864140542,-0.436738847,0.303291601,-0.133909602,0.60804235,-1.518892691,0.543954156,-0.05249976,0.38469732,1.233557588,0.208504182,1.566905815,-0.13665098,0.376243055,-0.174727313,0.060120527,0.224078936,0.303696139,0.953364105,-0.079506954,0.442011173,-0.261486585,0.334209619,0.295330984,0.132728824,10.59,0
70272,1.390605411,-0.589921461,0.079936942,-1.034103816,-0.507069091,-0.045231149,-0.622840002,0.007193619,-0.987111487,0.762007569,0.508014604,-0.134793084,0.495404372,-0.057483234,0.182124219,1.767406724,-0.466880291,-0.722086432,1.327180599,0.187177208,-0.100813672,-0.498057892,-0.049254343,-0.857835338,0.351118078,-0.429771894,0.00067968,0.006007774,37.5,0
70273,-1.3780375,0.038569217,0.597209433,-2.62683732,-1.115575548,-0.257420824,-1.08386736,0.937502644,-2.689633096,0.673161837,0.487164393,-0.500981587,-0.170658682,0.427864697,-0.596530503,0.064494742,0.453768792,0.330137308,-0.851755116,-0.77759733,0.023417331,0.118835322,0.149148179,-0.352499696,-0.208597231,-0.397755804,-0.341598143,-0.049608634,5,0
70273,-2.091228393,-0.250697055,-1.101872363,-0.856564823,-5.77244708,2.164223768,6.356626977,-0.73177687,-0.854226934,-1.913091517,-0.287608542,0.202132268,1.186143657,0.083159315,0.360705518,1.017579033,-0.684493372,-0.486157113,-0.715729161,0.242909998,-0.179905923,-0.36733655,1.039314375,0.476437048,-0.051995928,0.664558922,0.527808819,-0.216141979,1367.66,0
70274,-1.106415509,0.721899751,2.19095273,1.085338442,-1.289362012,0.110230259,0.065787507,0.616508342,-0.120380272,-0.826816011,-1.073322912,-0.467204919,-0.954728693,0.247128136,0.940965879,0.08692728,0.121703142,0.551668973,0.504453281,0.120670648,0.146151421,0.161646997,0.050705214,0.354293649,0.250611449,-0.264344935,-0.044061376,0.036616274,120.1,0
70532,0.926257538,-0.324516408,1.258181243,1.565431223,-1.221365714,-0.414868043,-0.403283448,0.017333896,0.684678624,-0.131718197,-0.421874529,0.431633283,0.033009122,-0.211915325,0.574170994,0.20393021,-0.29724238,0.119661598,-0.644643621,0.082312973,0.213039501,0.531898274,-0.147042889,0.732910642,0.420055394,-0.274326348,0.046922293,0.05871807,118,0
70536,-2.271754537,-0.457654561,-2.589054639,2.230778267,-4.278982503,0.38861008,0.102485457,0.813127838,-1.092920839,-5.032028386,3.51034756,-2.227398406,0.656823928,-5.199185743,-0.12831103,-3.943520999,-3.820522327,-0.570821094,2.783383408,2.285757903,1.09634201,0.658398655,1.711675735,0.333540036,0.538591374,-0.193528512,0.258194101,0.247269214,824.83,1
70536,1.431623389,-1.112252351,0.514172879,-1.366188316,-1.699539465,-0.842513299,-1.054426068,-0.065085091,-1.970607207,1.631542185,1.235366751,-0.649270918,-0.61348114,0.102814205,-0.037904671,-0.216445343,0.390040861,0.511286166,-0.030578763,-0.356769607,-0.151258415,-0.162021319,0.045715998,0.486068857,0.290577334,-0.234599485,0.017048679,0.013402237,29.03,0
70536,1.130351811,-0.841326656,-0.003421786,-0.579729502,-0.865555713,-0.744964159,-0.085761731,-0.325331897,-1.051516819,0.568238354,-0.722565851,0.292553739,1.467644185,-0.071800764,0.799636535,-1.133833274,-0.260231655,0.756571604,-0.534273816,-0.075949824,-0.516188645,-1.335241226,-0.021658384,-0.084834853,0.104860733,0.827508089,-0.083676121,0.034815929,163.86,0
70537,-0.55155655,0.413907753,2.09031934,0.515551903,-0.605708609,0.292395891,0.221745737,0.338915588,-0.167596108,-0.308280479,0.536631356,-0.362322506,-1.390060319,0.340172651,0.68216025,0.949582339,-0.982102568,1.322158501,-0.134077159,0.056427055,0.246342281,0.449847281,0.001557217,-0.07141282,-0.127233841,-0.396794268,0.070723255,0.070400825,90,0
70538,1.175796037,0.124236892,0.497464544,0.458032849,-0.270706761,-0.207000428,-0.14800327,0.103847825,-0.155798345,0.071541048,1.632176538,0.923531329,-0.20092685,0.545844874,0.628511082,0.226495416,-0.372562914,-0.444957807,-0.18400625,-0.142096587,-0.183518681,-0.551137402,0.159058185,0.001349456,0.101169296,0.10842737,-0.018914848,0.004369568,0.89,0
70538,1.048495353,-0.33943804,0.056405818,-0.386721652,-0.188989918,-0.012660115,-0.064443012,0.121377174,-0.135887721,-0.118017422,1.947635561,0.959979248,-0.217438692,0.611071953,0.855945181,-0.166121283,0.10237386,-1.109469476,-0.253183763,0.026118918,-0.038986038,-0.255914213,0.063488969,-0.217298414,-0.025553037,1.300297915,-0.106539812,-0.009039268,76.14,0
70539,-0.345627459,1.16590044,1.349833322,0.723312484,0.280564465,-0.385177395,0.704519173,-0.138321339,-0.566917705,-0.163384935,-0.881508468,-0.137540321,0.405523334,0.166385994,1.154088267,-0.084695269,-0.425494474,0.215363977,0.638058253,0.017515178,0.047313977,0.134544626,-0.208213519,-0.120714886,-0.18363588,-0.399112047,0.027540062,0.144290152,2.49,0
70540,1.170136777,1.299301592,-1.468144987,1.671687805,0.928299931,-1.527251047,0.767447322,-0.315585933,-0.593177527,-1.62095506,1.469313491,0.132252857,0.575261329,-3.48621706,1.213181851,0.611760386,3.059597267,0.682147019,-1.32655024,-0.015636969,-0.148507404,-0.269366669,-0.153535574,0.097221906,0.765612543,-0.288058363,0.06085938,0.09964242,7.23,0
70540,-0.726673368,0.573336418,1.577440767,-2.469775093,0.088931012,-1.53438187,0.879676816,-0.254638119,0.344224066,-1.788285454,-0.150343322,0.669262537,0.563022759,0.100787051,0.97961012,-0.402768347,-0.353847477,-0.352730316,0.33978572,0.000482777,-0.120291208,-0.35367313,-0.276015232,0.430243343,0.463591227,-0.206333063,0.009214561,0.058812423,1.09,0
70541,1.051146444,-0.605400008,1.081261501,0.118528699,-1.026142792,0.414853515,-0.809708,0.353225818,0.999113914,-0.333255046,1.055027194,1.134959793,-0.527668608,-0.24140662,-0.701900818,-0.191469119,0.195591878,-0.534401555,0.388306219,-0.046007077,-0.136162116,-0.239754444,0.068280299,0.095630449,0.006010755,0.951821581,-0.030966339,0.006615192,46.9,0
70541,1.219950732,0.601854616,-0.355781619,1.119914751,0.236422144,-0.687651623,0.180151067,-0.070482849,-0.303253413,-0.39341362,1.429195581,0.471310833,-0.160252016,-0.855306329,0.393663033,0.800994856,0.308991521,1.080913492,-0.169074475,-0.090422034,-0.023024472,-0.035008754,-0.170996743,-0.108150102,0.701626926,-0.324332491,0.026978134,0.037528953,1,0
70825,1.196482173,-1.335162947,0.351754893,-2.595068291,-1.770786313,-1.070335329,-0.724006963,-0.082083074,0.959487907,-0.648898363,1.279558819,1.147092085,-0.447369427,0.234367466,0.641035025,-2.431417991,0.226174706,1.941509886,0.61594217,-0.373234647,-0.247183372,-0.196573128,-0.101366017,0.520936989,0.513732447,-0.770304149,0.085820116,0.035201733,89.98,0
70828,0.196706752,1.189757286,0.704882218,2.891387773,0.045555369,1.24573046,-1.1987142,-2.421616411,-1.232088646,0.324238886,-1.27393508,-0.868686295,-1.181944655,1.027584172,1.688132345,0.256215978,0.12060834,-0.052346017,0.329826632,0.646616407,-1.328131789,0.189310618,-0.005524184,-0.814707739,0.40092428,0.286281379,0.135214946,0.257314769,0.76,1
70828,-0.921514468,0.872120056,0.790873027,1.273451421,-0.589972517,0.232413902,0.580319219,0.599150408,-0.543956861,-0.188176191,0.182631275,0.059487992,-1.430208094,0.761408161,-0.59445076,-0.424126081,0.217161353,0.624489139,1.468471583,0.261689945,0.066848084,0.078943709,0.130183411,-0.025188486,0.025912828,-0.247433978,0.231417698,0.138242279,135.45,0
70829,-0.845673566,1.364595064,0.989276953,0.020684921,-0.402052466,-0.842005482,0.195201817,0.492552254,-0.661593021,-0.434325009,1.408336855,0.459626223,-0.648323583,0.200612241,0.223618659,0.66107723,0.034267265,0.406875416,0.124917811,-0.054544616,-0.147239223,-0.608505476,0.065155107,0.463295784,-0.230024668,0.033712667,-0.024537595,0.024154666,1.98,0
70830,1.081976405,0.081735441,0.29672016,1.161170475,-0.40071391,-0.69427057,0.145251276,0.040396628,-0.10320387,0.236767659,1.039401427,-0.195891488,-2.331969213,1.111926103,0.38000294,0.464203298,-0.532831044,0.077202112,0.143680606,-0.167245456,-0.414347668,-1.518255206,0.1931086,0.196533937,0.124699615,-0.852493846,-0.017951051,0.024092816,59.89,0
70830,-0.401849074,0.867620869,2.328702274,0.750390086,-0.228412252,-0.170656988,0.393604876,-0.085757668,-0.37997939,0.183874621,1.453831439,0.493194702,-0.152087838,0.056570692,0.75649626,0.161309804,-0.638417344,0.719204421,0.552441291,0.067373484,0.081246184,0.336646308,-0.087614658,0.517284783,-0.53624529,-0.555157397,-0.119829574,-0.072349825,2.5,0
70830,1.090565684,-0.275348597,1.230995292,0.70039166,-0.857013495,0.491955856,-0.809915986,0.364914814,0.684202976,-0.113335287,1.165832142,1.154123486,-0.171136776,-0.159418134,-0.235833753,0.07326902,-0.141322706,-0.174134819,-0.108285977,-0.122990609,-0.012376278,0.145539783,0.047431476,0.06353473,0.147196558,0.328911904,0.028327327,0.013925258,11.5,0
70831,1.061678075,0.036944311,0.271962351,1.10612816,-0.244618161,-0.239570107,0.01902636,0.209354209,-0.032988892,0.212299635,1.178527396,-0.365959911,-2.832679328,1.232815567,0.682977964,0.192717709,-0.227567542,-0.315336973,-0.207514669,-0.254107406,-0.399518965,-1.436798312,0.238913949,-0.128640191,0.040117192,-0.819892868,-0.0023309,0.017560641,47.89,0
70831,1.051503636,-0.033281456,0.114395332,1.044457606,-0.111309013,-0.04931638,0.02827132,0.231211337,0.001803633,0.207622089,0.87121022,-0.523614608,-2.868296849,1.23619843,0.719439426,0.294426609,-0.339968929,-0.193854315,-0.089602292,-0.214863464,-0.411667268,-1.513627851,0.184738051,-0.456509938,0.074057465,-0.801203082,-0.006614282,0.017030285,64.99,0
70831,0.884247491,-0.275226078,0.167003262,1.185562085,-0.364917483,-0.22158954,0.122988528,0.199364806,-0.001927445,0.177860556,1.134184194,-0.507485125,-3.092263544,1.308688925,0.723807472,0.216885807,-0.208271499,-0.263816327,-0.235542563,-0.085813294,-0.347001962,-1.506435329,0.160950894,-0.144199021,-0.003326274,-0.828171835,-0.021344461,0.032798714,139.49,0
70831,1.116427676,0.14279183,0.311587891,1.083398754,-0.203527051,-0.253299253,-0.003529031,0.203112373,-0.060817089,0.219587331,1.21471073,-0.255934342,-2.631380996,1.185542312,0.655797489,0.178435831,-0.239388574,-0.347572385,-0.20047187,-0.299288795,-0.414168648,-1.403603382,0.260930087,-0.137152193,0.057052885,-0.816989705,0.004481935,0.012940361,19.49,0
70832,-1.382266192,0.11216192,0.541745692,1.45913742,-1.320120089,0.881504659,1.274878445,0.692477356,-0.523980528,-0.419198362,0.535108954,-0.3044215,-2.394087063,1.018513424,-0.248181124,-0.717245818,0.647858986,0.279037515,0.934510481,0.683866851,0.24617375,0.160448469,0.774357482,-0.064848979,-0.023379668,-0.242420234,0.158845622,0.153549985,374.95,0
71026,1.306671692,0.309398874,-0.053031383,0.501021377,0.02278761,-0.593841612,0.067010552,-0.144711254,0.10687181,-0.28016138,-0.836528976,-0.102911314,0.259074413,-0.314029907,1.168487264,0.729351469,-0.303802094,-0.010281315,0.117371032,-0.051766143,-0.341408137,-0.996295315,0.022991203,-0.49859868,0.322616903,0.146384925,-0.025770286,0.022842937,6.27,0
71033,-3.170818415,0.185734555,-3.399851579,3.76115529,-2.148047028,-1.598944425,-2.519565318,1.316215011,-2.400106116,-4.993417038,4.447191766,-5.293760103,-1.419578299,-6.425276214,0.914083034,-3.515197166,-6.347453308,-0.903512166,1.191606268,1.932253725,1.092051134,-0.041080429,0.904395218,0.180015602,0.04997034,-0.257099838,0.859281566,0.225924186,426.4,1
71033,-3.092048175,2.363064319,1.405382575,-0.507767254,-0.776847642,0.123844704,-0.084068679,0.367754674,0.503120078,1.540669198,1.813513864,1.182160231,0.708290644,-0.353808029,0.742518016,0.107728783,-0.4094359,-0.164098161,-0.285886498,0.235054276,0.05801583,0.163719585,-0.095210977,0.228225532,-0.026666026,0.033109886,-1.905031672,-0.826964694,7.9,0
71033,1.068687719,0.3252028,-0.091331746,0.96439829,0.714928983,0.66262449,0.242523316,0.206063083,-0.364086406,-0.154801468,0.939497565,0.857170694,0.163887585,0.644140282,1.714632318,-1.59238971,0.9927923,-2.457856282,-1.928702881,-0.284512256,0.147102807,0.647369474,0.019482739,-0.607070759,0.504773872,-0.188995926,0.065989603,4.88E-05,1,0
71034,-0.649598205,1.220413815,1.215903792,-0.097419542,0.118574458,-0.698289183,0.589879012,0.066367617,-0.511448669,-0.038796216,1.568292252,0.808937162,0.387177606,-0.372100741,0.17342596,0.54273552,-0.271833662,0.298112161,0.168453097,0.275395951,-0.238690811,-0.573320582,-0.019903109,0.284647666,-0.126042523,0.058279682,0.350837166,0.155264698,4.49,0
71034,1.169078699,-0.783654877,-0.510920807,-0.887186055,1.276570364,3.890490758,-1.166758585,1.041118304,1.069700403,-0.414785265,-0.569008158,0.396739974,-0.077105578,-0.400068038,-0.107339218,0.213338848,-0.352729903,-0.18227192,0.821987865,0.148422644,-0.256629939,-0.745235785,0.000166694,1.079924627,0.27664985,0.952451758,-0.041015463,0.016349748,59.15,0
71034,1.044421327,-0.19457437,1.158490123,1.383984535,-0.850852712,0.210874859,-0.623283481,0.229953123,0.798609434,-0.125223766,-0.59250809,0.099477296,-0.516682479,-0.105320501,0.904876403,0.024864679,-0.10748929,-0.16607195,-0.852764951,-0.121116525,0.169002094,0.575781452,-0.08718724,0.088639692,0.398097883,-0.215411559,0.07267463,0.038402537,46.3,0
71034,-0.214121123,1.138144677,1.353196995,0.453070281,0.210256149,-0.872070891,0.738930353,-0.219453792,-0.82869018,-0.553394544,0.047520956,0.694134376,1.704992421,-0.61895105,1.026743651,0.03316431,0.151148613,-0.215382826,0.594979677,0.15636161,-0.138407706,-0.330404631,0.036452221,0.390989827,-0.681694897,0.08265599,0.146495605,0.178570739,1.98,0
71034,-0.637787885,1.179030872,1.283501702,-0.047592586,-0.100457374,-0.835136488,0.515831533,0.12168559,-0.346000467,-0.003998723,1.547678374,0.238653208,-0.849004849,-0.12193082,0.287658528,0.537652433,-0.1281561,0.376567934,0.098966468,0.184304797,-0.240558265,-0.631865825,0.009762823,0.458197055,-0.196916127,0.049516766,0.346279251,0.147612472,0.69,0
71035,-4.645034432,-1.918684616,-0.394069972,2.060154127,-1.76722036,1.960716829,0.310715502,1.294323992,-0.3691828,-0.940538843,-0.282503135,1.449830578,1.225078669,0.40836187,-0.25047227,0.322075658,0.346367624,0.397195428,1.455941651,-0.388246488,-0.196545479,-0.385272025,-1.341269308,-0.957025912,0.152494747,-0.198825308,0.541174779,-0.965867477,558.39,0
71037,0.931415943,-0.14820064,0.57837313,1.351517067,-0.64233681,-0.668201452,0.141147281,-0.166574452,0.068356415,-0.047011271,-0.33508785,0.390741348,0.426393602,0.188402508,1.080601649,0.370992513,-0.566989217,-0.104212591,-0.516222483,0.182104742,0.013115075,-0.261479333,-0.098914173,0.378947366,0.370587694,-0.495283913,0.008557676,0.057672301,150,0
71038,-0.840730815,1.192516043,1.357259198,0.826403559,-0.564001654,-0.254139328,-0.047791334,0.406413129,-0.240836258,-0.274088078,-1.036882232,-0.262529612,-0.138740429,0.37104833,1.43952601,0.346610023,-0.331367635,0.500964168,0.449691678,-0.163248891,0.111813859,0.120552576,0.026445503,-0.001114891,-0.586514485,-0.517441152,-0.179826189,0.109214783,20.29,0
72324,-0.581302754,1.531527266,2.350102705,2.119950189,0.487356003,-0.179401597,1.056360745,-0.366169264,-1.587619302,0.579960897,-0.235399302,0.265931083,1.595147652,-0.339788426,0.62976322,0.162097992,-0.537689955,-0.275669452,-0.117069129,0.190192489,-0.030686879,0.040739351,-0.322669184,0.40850732,0.26064868,0.012570003,-0.24041506,-0.141495243,0.79,0
72327,-4.19873461,0.194120637,-3.917585678,3.920747846,-1.875485747,-2.118932927,-3.61444511,1.687884465,-2.189871136,-4.684233325,4.376906664,-5.007440828,-1.304745078,-6.192475264,1.002404267,-3.316934301,-6.188834152,-1.040412649,1.233044349,1.003350431,0.801312236,-0.183000576,-0.440386862,0.292539412,-0.144967422,-0.251743982,1.249413674,-0.131524644,238.9,1
72327,-0.291097369,0.967652187,1.031168583,0.589799172,1.002562805,0.162373406,0.944082247,-0.200840029,-0.48620415,0.11907574,-0.781981128,0.134976976,1.125047231,-0.113484341,1.256796788,-0.512604775,-0.376391248,-0.215814288,0.352589299,0.31642825,0.056260254,0.550712634,-0.242520429,-0.726620136,-0.138914642,-0.267771897,0.268451519,-0.004240194,17.31,0
72327,-0.707862087,0.607242161,0.785520583,0.528723735,1.691669538,1.520062641,0.296345872,0.512029459,-0.59273885,-0.210816738,-0.174579113,0.416423752,0.881172146,0.243175828,2.097269359,-1.39966577,0.671143467,-1.649726036,-0.841082393,0.19314344,0.218786364,0.873473332,-0.052869092,-1.783100605,-0.350986794,-0.139064329,0.476218217,0.212008175,17.49,0
72327,1.396711338,-1.310357179,0.874240621,-1.414192086,-1.555910047,0.471808344,-1.582814303,0.218491848,-1.565600259,1.434553281,0.93245689,0.205321119,1.055086499,-0.714325469,-0.365633297,-0.451575241,0.484805804,0.36642576,-0.232634899,-0.286574494,0.048140049,0.6995509,-0.104964488,-0.260440572,0.399250943,0.039166071,0.081791156,0.012477946,20.6,0
72329,-1.624805784,-1.221311801,0.092616112,1.326094787,-1.734245661,1.59005748,3.420303461,-0.146370959,-1.359468954,-0.770008856,1.217216436,0.557442531,0.623589598,0.556077167,0.785684689,-0.294552963,-0.248319408,0.566772721,0.596544545,1.853324969,0.694265141,0.641071879,1.699320146,-0.371751795,0.114241764,-0.26135553,-0.102108343,0.197185258,822,0
72329,-0.415545484,1.110274455,1.586152843,-0.040451272,0.028178304,-0.882466399,0.756113186,-0.118238943,-0.535944616,-0.337086979,-0.242966905,0.450046077,0.971906394,-0.044953049,0.745427839,0.154975743,-0.448144435,-0.466781636,0.00966869,0.155767777,-0.217758414,-0.518932975,-0.036277486,0.386660761,-0.162012058,0.068415876,0.271739562,0.123026023,0.99,0
72330,-0.000661019,-0.366051635,0.872441257,-2.670713731,-0.662485042,-0.348043149,-0.409279286,0.120375008,-2.150329214,1.276967382,0.079145511,-1.196498754,-0.529740862,-0.166673103,-0.667376355,0.277928681,-0.286883007,0.903532959,-0.322977008,-0.29513556,-0.184980877,-0.145109384,-0.112199695,-0.56840117,-0.166975467,-0.369235716,0.299891949,0.083123299,5,0
72331,1.261594215,-0.625990059,-0.268528002,-2.016457963,-0.74957745,-1.224686728,-0.020803282,-0.210803646,2.186921879,-1.584771977,-0.884636049,0.253151745,-1.141793045,0.417592977,1.428627239,-1.051450072,0.074822329,0.063463784,1.563096163,-0.064002232,-0.203595571,-0.487525634,-0.148335503,-0.153307246,0.714968855,-0.863952149,0.047797055,0.022776118,57.01,0
72331,-0.418735657,0.629144314,0.973628248,0.063195934,0.031655909,0.00439055,0.878784076,-0.216219093,-0.260097669,-0.411650084,-1.286883314,0.231677655,0.994630057,-0.340655592,0.06698131,-0.616875079,0.150145722,-0.382726227,1.859292649,0.151433528,-0.114747427,-0.090887824,-0.225676273,-0.332821811,-0.179404972,1.129851188,-0.017094135,0.082091676,90,0
72331,-0.343605389,1.122623994,1.288883877,0.064093896,0.009690682,-0.978626586,0.720705386,-0.070821327,-0.386408104,-0.512620651,-0.222426613,-0.116037126,0.050472758,-0.415654614,0.901264332,0.386216833,0.012248983,-0.129479859,-0.091628606,0.115020133,-0.263043156,-0.694613464,-0.007611437,0.332060484,-0.161897242,0.071981617,0.24429249,0.098295088,6.24,0
